"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026878",323.161553744722,-0.211340437224681,0.206751047355933,-1.02219766200675,0.306687357133714,0.933238676394366
"ENSMUSG00000045838",29.9390291513697,-0.454424815857132,0.437358288705157,-1.03902184454421,0.298794576982317,0.933238676394366
"ENSMUSG00000006800",530.970687202669,0.252972964150767,0.247059652958595,1.02393475066187,0.305866095097133,0.933238676394366
"ENSMUSG00000038628",51.4194747808619,0.373632684741008,0.361474806660801,1.03363409525692,0.30130725376458,0.933238676394366
"ENSMUSG00000017721",140.11750536848,0.372420020230753,0.361432266440031,1.03040058902031,0.302821996857746,0.933238676394366
"ENSMUSG00000061778",85.2763119961132,-0.340251818371662,0.331427726441421,-1.02662448318668,0.304597320853555,0.933238676394366
"ENSMUSG00000031388",55.024990585007,0.337312916838188,0.329502576988526,1.0237034256941,0.305975376845384,0.933238676394366
"ENSMUSG00000031393",154.611795106825,-0.248487438390286,0.24202162020744,-1.02671587016608,0.304554274142381,0.933238676394366
"ENSMUSG00000048970",38.1472199246803,-0.329647037453584,0.322573649437903,-1.02192797839503,0.306814989233719,0.933238676394366
"ENSMUSG00000035967",132.520831043242,0.289136934939296,0.278035286978682,1.03992891722936,0.298372926512072,0.933238676394366
"ENSMUSG00000033460",36.8461191472755,0.408279530856701,0.40273052828362,1.013778450312,0.310688480303845,0.933238676394366
"ENSMUSG00000104546",10.6826315683173,0.613329666307212,0.602319237707603,1.01828005467917,0.308544884260259,0.933238676394366
"ENSMUSG00000047824",77.3409126488067,0.324056330440191,0.308939539939352,1.04893122616745,0.294209772513059,0.933238676394366
"ENSMUSG00000025255",16.9949582061388,-0.469194386888497,0.458331464470299,-1.02370101828106,0.305976514283276,0.933238676394366
"ENSMUSG00000074579",12.978408227955,-0.56942447813052,0.548734403421416,-1.03770508023572,0.299407379077723,0.933238676394366
"ENSMUSG00000058135",1131.11412210582,0.196912496480148,0.191916986540416,1.02602953511194,0.304877662553386,0.933238676394366
"ENSMUSG00000023087",135.753223641328,0.454465564246165,0.438957085163169,1.03533028536772,0.30051469087509,0.933238676394366
"ENSMUSG00000027936",159.62684316525,-0.23789761633216,0.23198904788041,-1.02546916979803,0.305141865276308,0.933238676394366
"ENSMUSG00000074513",15.6259277574702,-0.573662736704742,0.549213973451016,-1.04451591626502,0.296246759262797,0.933238676394366
"ENSMUSG00000028053",163.847203873424,-0.246948660221222,0.24210828983178,-1.01999258428039,0.307731977766906,0.933238676394366
"ENSMUSG00000038619",251.33188467216,-0.243197784045434,0.232255830478464,-1.0471116421251,0.295048090429272,0.933238676394366
"ENSMUSG00000144194",22.4320015125519,0.430738363720581,0.411041226330358,1.0479201017525,0.294675419932857,0.933238676394366
"ENSMUSG00000028884",48.8847852363317,0.359678491669265,0.345217098850703,1.04189071997507,0.297462347081994,0.933238676394366
"ENSMUSG00000039853",118.220427461053,0.389440608039025,0.380447026464731,1.02363951075625,0.306005575884703,0.933238676394366
"ENSMUSG00000055401",62.7735455274781,-0.282426226654209,0.277583151906104,-1.01744729359418,0.308940693432613,0.933238676394366
"ENSMUSG00000037692",64.6632017501399,0.520130950745934,0.507573665879681,1.02473982735982,0.305485965303082,0.933238676394366
"ENSMUSG00000046862",44.6413627542558,-0.363598513072142,0.354156303441279,-1.02666113673289,0.304580055166925,0.933238676394366
"ENSMUSG00000029059",123.401731716649,0.324127307423901,0.319382526650729,1.01485610632156,0.310174424165449,0.933238676394366
"ENSMUSG00000038764",32.453702971164,0.584873416652054,0.578253378765929,1.01144833411999,0.311801897505376,0.933238676394366
"ENSMUSG00000028917",145.694567120712,-0.280362268598971,0.268069003123332,-1.04585858615658,0.295626327376539,0.933238676394366
"ENSMUSG00000028782",9.93441297333834,0.68472649632162,0.664813087663494,1.02995339446176,0.303031884024395,0.933238676394366
"ENSMUSG00000041161",33.0170720440654,-0.361683341026824,0.345229479958961,-1.04766064899736,0.29479498383055,0.933238676394366
"ENSMUSG00000028496",42.9333105137258,0.3622444428596,0.352998677792016,1.02619206713582,0.304801059877324,0.933238676394366
"ENSMUSG00000050212",50.7501457321384,0.481665127520823,0.474220596034722,1.01569845668524,0.309773003183999,0.933238676394366
"ENSMUSG00000028466",60.426244067402,-0.356415452950975,0.349988787238127,-1.01836249030594,0.308505721071333,0.933238676394366
"ENSMUSG00000028861",152.768015432614,0.270982926482954,0.259971782390184,1.04235515097651,0.297247051572904,0.933238676394366
"ENSMUSG00000045268",21.5248835034794,0.418426953982892,0.407142755762918,1.02771558147665,0.304083636188115,0.933238676394366
"ENSMUSG00000094090",8.85010156930303,0.630884759836828,0.608310245626558,1.03711019890355,0.299684502586557,0.933238676394366
"ENSMUSG00000025856",39.9144681913527,0.360643548513923,0.356818255625351,1.01072056383962,0.312150191946014,0.933238676394366
"ENSMUSG00000038126",19.950421622974,-0.441478421410857,0.428262126681712,-1.03086029304424,0.302606339260701,0.933238676394366
"ENSMUSG00000006642",33.2258776319174,0.487373531938989,0.481446764277773,1.01231032816288,0.311389698144664,0.933238676394366
"ENSMUSG00000029004",180.114807390882,-0.246935296798753,0.236440549749866,-1.04438640943776,0.296306648878621,0.933238676394366
"ENSMUSG00000016128",84.5039476681394,-0.323326174200255,0.313926348900029,-1.02994277266997,0.303036870452488,0.933238676394366
"ENSMUSG00000037007",39.808759157392,0.414846337086622,0.400516068157145,1.03577951065837,0.300305018499257,0.933238676394366
"ENSMUSG00000039771",34.7418169539479,0.374221324801737,0.358729458060586,1.04318537659245,0.296862444882547,0.933238676394366
"ENSMUSG00000029406",146.341189249003,0.228517800136731,0.220924544905386,1.03437035588145,0.300963057334137,0.933238676394366
"ENSMUSG00000038236",56.5168164220673,-0.482497501725212,0.462472536329137,-1.04329979365915,0.296809466637739,0.933238676394366
"ENSMUSG00000030249",118.545447004828,-0.394467967450759,0.378241822774861,-1.04289886442715,0.296995135629799,0.933238676394366
"ENSMUSG00000042810",63.3570757120384,0.437631807049688,0.421075156621083,1.03931994127002,0.298655963605988,0.933238676394366
"ENSMUSG00000045896",162.534460137159,-0.237480959725182,0.229194282781977,-1.03615568784099,0.300129515790516,0.933238676394366
"ENSMUSG00000030103",44.928507026461,0.929626872898591,0.906576989921085,1.02542517980686,0.305162612238339,0.933238676394366
"ENSMUSG00000009145",10.9475405948398,-0.617460317488365,0.608230558578512,-1.0151747701257,0.310022524969079,0.933238676394366
"ENSMUSG00000003500",181.706952096311,-0.441777233678419,0.426412238415659,-1.03603319482539,0.300186656500074,0.933238676394366
"ENSMUSG00000025889",13.3829034193078,-0.684751980884072,0.665604612296429,-1.02876688086878,0.303589233259536,0.933238676394366
"ENSMUSG00000000811",52.1196511500119,0.348724701491305,0.345007748973442,1.010773533432,0.312124833245938,0.933238676394366
"ENSMUSG00000025702",302.26401881958,-0.229927239226293,0.224221089894761,-1.02544876280019,0.305151489694924,0.933238676394366
"ENSMUSG00000041477",33.7833915347697,0.397093503511984,0.383537335475787,1.03534510667489,0.300507771590408,0.933238676394366
"ENSMUSG00000033542",73.3998888164344,0.48593976380123,0.473079369756279,1.02718443218434,0.304333627214958,0.933238676394366
"ENSMUSG00000043505",14.1218776405436,-0.5503244057395,0.54452466177938,-1.01065102164734,0.312183486685565,0.933238676394366
"ENSMUSG00000040234",86.5606947050985,0.271440855086858,0.268296970789329,1.01171792692358,0.311672941523775,0.933238676394366
"ENSMUSG00000043131",309.103640972189,0.202687323035298,0.197189073629935,1.02788313421301,0.304004804028299,0.933238676394366
"ENSMUSG00000040552",34.8542216715046,-0.412207672916178,0.394664682158311,-1.04445036901182,0.296277070164357,0.933238676394366
"ENSMUSG00000064254",24.0294982274487,0.412996185942552,0.408254432057683,1.01161470277486,0.311722313209974,0.933238676394366
"ENSMUSG00000062861",25.1849109113286,0.425678578706161,0.407839969607235,1.04373923702502,0.296606051072272,0.933238676394366
"ENSMUSG00000040212",91.3962371188626,0.442989109564231,0.433090161469493,1.02285655268905,0.306375674508851,0.933238676394366
"ENSMUSG00000046792",48.4150078786703,0.390468790981673,0.38300615678944,1.01948437136047,0.307973069105418,0.933238676394366
"ENSMUSG00000048787",116.620051545002,-0.503316892456483,0.481598610665936,-1.04509623015838,0.29597849623776,0.933238676394366
"ENSMUSG00000030930",93.6616643780137,-0.422720353472603,0.411516987562099,-1.02722455268949,0.304314739311912,0.933238676394366
"ENSMUSG00000030795",843.271032262602,-0.193902835670791,0.185986388955962,-1.04256465625935,0.297149965660863,0.933238676394366
"ENSMUSG00000074166",11.7336145869898,0.568832165792729,0.546851347982543,1.04019523384422,0.298249205395905,0.933238676394366
"ENSMUSG00000089847",21.7879563452517,-0.473287770571081,0.462667669282334,-1.02295405967143,0.306329567498618,0.933238676394366
"ENSMUSG00000005566",34.1399661970113,0.403245541257806,0.385877706701146,1.0450086497744,0.296018971800059,0.933238676394366
"ENSMUSG00000004328",11.6884874442153,-0.557294505442024,0.539790412158393,-1.03242757353477,0.301871860354842,0.933238676394366
"ENSMUSG00000003437",195.463308924707,-0.211617176880442,0.208880791537458,-1.0131002248835,0.311012290887171,0.933238676394366
"ENSMUSG00000030707",73.1291995585769,0.350624187363635,0.337965218115248,1.03745642619374,0.299523192941364,0.933238676394366
"ENSMUSG00000058966",17.7507820167248,-0.510061655337096,0.503869346312848,-1.01228951328268,0.311399647434821,0.933238676394366
"ENSMUSG00000030714",42.6845991275581,-0.350047454043299,0.34206201067366,-1.0233450167527,0.306144746284751,0.933238676394366
"ENSMUSG00000063160",46.9583460422421,0.338051342912377,0.322971451825064,1.04669109607707,0.295242071657173,0.933238676394366
"ENSMUSG00000044881",12.7163613763338,0.569743168362984,0.549078668034131,1.03763486278358,0.299440080744508,0.933238676394366
"ENSMUSG00000119994",46.1287510527943,0.438464316498655,0.433633787924163,1.01113964988203,0.31194959552024,0.933238676394366
"ENSMUSG00000020232",94.7799638977326,0.257678215758149,0.253661359882989,1.01583550556148,0.309707725189381,0.933238676394366
"ENSMUSG00000003348",41.8342040314895,0.331207486119302,0.321082930679669,1.03153252469137,0.302291164076098,0.933238676394366
"ENSMUSG00000003068",358.34556390462,-0.281102526931943,0.277378773345616,-1.01342479650268,0.310857300296809,0.933238676394366
"ENSMUSG00000038302",54.6417423872231,-0.525060953247363,0.515021541103701,-1.01949318881332,0.30796888512521,0.933238676394366
"ENSMUSG00000061315",599.707027025217,0.208242712170104,0.200016123394921,1.04112962812973,0.297815390472615,0.933238676394366
"ENSMUSG00000019837",81.5421357519785,0.265713371303601,0.262368427029801,1.01274903505604,0.31118004971355,0.933238676394366
"ENSMUSG00000079057",142.078889072367,-0.61989861953155,0.602775474140727,-1.0284071700416,0.303758337184076,0.933238676394366
"ENSMUSG00000031838",55.3605077889818,0.326753585533865,0.318243097997722,1.02674209618272,0.304541921446062,0.933238676394366
"ENSMUSG00000008450",61.0857977771741,0.344881712872636,0.340179045105092,1.01382409597303,0.310666695324957,0.933238676394366
"ENSMUSG00000031959",48.2789158654354,0.462388699951879,0.450485386819425,1.02642330579577,0.304692097217735,0.933238676394366
"ENSMUSG00000044600",248.777463794532,0.20103811552542,0.198456180921101,1.01301009921855,0.311055337056297,0.933238676394366
"ENSMUSG00000036672",17.5598614074553,0.566592566674639,0.543760904289105,1.04198842212715,0.29741704680266,0.933238676394366
"ENSMUSG00000031488",20.0495958196279,0.726337208110544,0.697832134821755,1.04084803761018,0.297946081207526,0.933238676394366
"ENSMUSG00000031885",77.8567487300014,0.4332764276834,0.419255395804041,1.03344269869794,0.301396773162575,0.933238676394366
"ENSMUSG00000031609",14.3051856759293,0.595327043286969,0.571622387499078,1.04146908222332,0.297657895239105,0.933238676394366
"ENSMUSG00000031596",26.5577083430602,0.573495804056562,0.560292755956651,1.02356455256568,0.306040995245532,0.933238676394366
"ENSMUSG00000031539",38.8497688150329,0.40281848921986,0.391135842935013,1.02986851370404,0.303071733043168,0.933238676394366
"ENSMUSG00000046556",47.5488262505589,0.425054726558197,0.418167258887819,1.01647060482137,0.309405338558409,0.933238676394366
"ENSMUSG00000031951",17.7723417310139,0.67562312542028,0.663301495528637,1.01857621304144,0.308404201836758,0.933238676394366
"ENSMUSG00000085829",18.309638485079,-0.538604244421159,0.52979503205362,-1.01662758582955,0.309330626055971,0.933238676394366
"ENSMUSG00000040717",54.2075086656473,0.427793126722226,0.416775003300441,1.02643662248103,0.304685823010175,0.933238676394366
"ENSMUSG00000022111",34.786530611983,0.379329767948802,0.363348991095477,1.04398189411547,0.296493766608802,0.933238676394366
"ENSMUSG00000035078",153.771901220447,-0.250502665915439,0.246490122562735,-1.01627871863986,0.309496679791941,0.933238676394366
"ENSMUSG00000021904",221.993407287378,-0.275142120457544,0.272097377312144,-1.01118990258369,0.311925547664002,0.933238676394366
"ENSMUSG00000035953",107.204559107721,-0.291871883996367,0.28395759212911,-1.02787138673742,0.30401033067468,0.933238676394366
"ENSMUSG00000111840",36.2349226320884,0.797045779795113,0.772668198151363,1.03154987056808,0.302283034369362,0.933238676394366
"ENSMUSG00000032431",97.213725874106,0.288394346323091,0.276900922762429,1.04150735015977,0.297640143700892,0.933238676394366
"ENSMUSG00000009741",138.782558051704,-0.291701112167988,0.286093115513962,-1.01960199791579,0.307917257082249,0.933238676394366
"ENSMUSG00000015354",65.6864458205432,-0.486545142275821,0.463944822009096,-1.0487133796835,0.294310054405894,0.933238676394366
"ENSMUSG00000034910",37.4440451300102,0.398863342542049,0.38138891140238,1.04581787938043,0.295645124698512,0.933238676394366
"ENSMUSG00000032348",113.156633931857,0.380668831094001,0.373053954372243,1.0204122664631,0.307532978752837,0.933238676394366
"ENSMUSG00000058173",29.1285402637996,0.518707793970408,0.507033926348291,1.02302383926494,0.306296574444353,0.933238676394366
"ENSMUSG00000032586",8.60982483015988,-0.666813995650786,0.650760364267769,-1.0246690368137,0.305519377617366,0.933238676394366
"ENSMUSG00000040111",271.577303745545,0.586972436169618,0.560537704838854,1.04715959533599,0.295025976937545,0.933238676394366
"ENSMUSG00000062270",581.798087485463,-0.214363436592355,0.211205930263273,-1.0149498942816,0.310129712649887,0.933238676394366
"ENSMUSG00000057969",45.7008402185541,0.360026906282685,0.349200426994864,1.03100362557111,0.302539119612509,0.933238676394366
"ENSMUSG00000032607",17.0143691918485,0.482895037488226,0.465850673435836,1.03658761277875,0.299928088723191,0.933238676394366
"ENSMUSG00000037112",1287.83173751761,-0.534951510328335,0.511229483977096,-1.04640191361166,0.295375509625264,0.933238676394366
"ENSMUSG00000033538",40.740378868509,-0.468541025827783,0.453576984345949,-1.03299118341159,0.301608024638612,0.933238676394366
"ENSMUSG00000034858",404.238805952793,-0.499343579524595,0.477758094710672,-1.04518078302157,0.295939423368822,0.933238676394366
"ENSMUSG00000000088",260.309273712732,-0.359805185568793,0.353688016161175,-1.01729538216763,0.309012932721029,0.933238676394366
"ENSMUSG00000032314",998.759915220123,-0.382220666460078,0.368000106038416,-1.03864281609793,0.298970885182497,0.933238676394366
"ENSMUSG00000032328",267.409962391931,-0.262724963249723,0.252699941335926,-1.03967164321764,0.298492479303918,0.933238676394366
"ENSMUSG00000020486",78.9819391760898,0.324389688029465,0.310603432195125,1.04438539438186,0.296307118316818,0.933238676394366
"ENSMUSG00000001983",50.8173824555455,-0.347118202723544,0.333825672552511,-1.03981877747567,0.298424103495356,0.933238676394366
"ENSMUSG00000018932",134.689404321335,-0.250760601514444,0.239260111610427,-1.04806689183002,0.294607788897213,0.933238676394366
"ENSMUSG00000042826",31.6247189381772,0.426221988321415,0.420516542446858,1.01356770851714,0.31078907260792,0.933238676394366
"ENSMUSG00000044177",9.79618052894554,0.61843448133039,0.604358323872251,1.02329107898763,0.306170240450124,0.933238676394366
"ENSMUSG00000051427",32.8020075945578,0.514571485587732,0.499670833483003,1.02982093631694,0.303094070750361,0.933238676394366
"ENSMUSG00000044807",15.7943006253409,0.532756132552594,0.526308782223226,1.01225012872127,0.311418473407641,0.933238676394366
"ENSMUSG00000020477",93.0504326634823,0.293028690674758,0.285447959429736,1.02655731454576,0.304628962389817,0.933238676394366
"ENSMUSG00000004394",242.015177984902,0.21685451713789,0.21057235389212,1.0298337513432,0.303088053954448,0.933238676394366
"ENSMUSG00000035086",170.802375420711,-0.223106168617716,0.218128649847794,-1.02281918846238,0.306393343721615,0.933238676394366
"ENSMUSG00000039294",67.2364023704321,0.287684800495116,0.282248521648836,1.01926061052339,0.308079258718597,0.933238676394366
"ENSMUSG00000044502",112.873121703636,0.253804082942331,0.242978318746118,1.04455444523643,0.296228943346392,0.933238676394366
"ENSMUSG00000034187",87.3453565769274,-0.273780772255118,0.268141131050347,-1.02103236151306,0.307239106723103,0.933238676394366
"ENSMUSG00000051043",59.0870671454615,0.403797198504137,0.388186774703602,1.04021369304107,0.298240631187237,0.933238676394366
"ENSMUSG00000018362",73.1920086930214,0.525496683250292,0.51136285024571,1.02763953814359,0.304119418418547,0.933238676394366
"ENSMUSG00000025793",173.728207928789,-0.234292334979313,0.229255543012884,-1.0219702080056,0.306795001069286,0.933238676394366
"ENSMUSG00000017288",97.4418609341795,0.283026225163328,0.272831213402549,1.03736746845654,0.299564633424942,0.933238676394366
"ENSMUSG00000015869",127.190111106335,0.270827738450201,0.266236281324889,1.0172457979899,0.309036514178575,0.933238676394366
"ENSMUSG00000057286",22.9702116919281,-0.472474344872548,0.462766648333373,-1.02097751982373,0.30726508949663,0.933238676394366
"ENSMUSG00000142206",34.5174971519973,0.630030407211455,0.621447767493317,1.01381071775792,0.310673080145774,0.933238676394366
"ENSMUSG00000021610",282.880231693632,-0.207740606755095,0.203731260632178,-1.01967958236,0.307880448099096,0.933238676394366
"ENSMUSG00000063894",60.7863717736334,-0.309686160371456,0.298688407198067,-1.0368201540748,0.299819681035816,0.933238676394366
"ENSMUSG00000035139",48.5935864000487,-0.351762531296813,0.337326445172046,-1.04279559557628,0.297042971666677,0.933238676394366
"ENSMUSG00000045136",26.6239754881138,0.434246053485908,0.418551167607227,1.03749812948416,0.299503767004425,0.933238676394366
"ENSMUSG00000021635",51.1966669533602,-0.350336209549606,0.343435099273451,-1.02009436510932,0.307683708934156,0.933238676394366
"ENSMUSG00000021365",93.4951726207076,-0.419861801854439,0.40441224869373,-1.03820248573235,0.299175795646564,0.933238676394366
"ENSMUSG00000039087",174.765170040438,-0.27310035959591,0.269607016558095,-1.01295716662872,0.311080620756849,0.933238676394366
"ENSMUSG00000039242",54.2904514400978,0.432036298640822,0.422816777996831,1.02180500189153,0.306873201517513,0.933238676394366
"ENSMUSG00000021156",209.421792471277,-0.228793012234181,0.220250252943517,-1.03878660376774,0.298903992992473,0.933238676394366
"ENSMUSG00000015396",39.9891274367372,0.74882697508613,0.737749120061356,1.01501574820429,0.310098320665685,0.933238676394366
"ENSMUSG00000021038",119.248614178039,0.3018397266792,0.290593235964556,1.03870183239921,0.298943428701353,0.933238676394366
"ENSMUSG00000002997",1007.46456110503,-0.469279609745349,0.452464625668747,-1.03716309104109,0.299659856031502,0.933238676394366
"ENSMUSG00000037787",93.6676937847361,0.28421023697374,0.274930446194528,1.03375323070856,0.301251541046769,0.933238676394366
"ENSMUSG00000034157",81.5987294040974,-0.313077282006168,0.302688822407129,-1.03432059207349,0.300986313291728,0.933238676394366
"ENSMUSG00000020642",216.277443298735,-0.352280121655162,0.3370663229024,-1.04513592049707,0.295960154437139,0.933238676394366
"ENSMUSG00000062929",238.765330063662,-0.240210088606064,0.232164631693109,-1.03465410236814,0.300830477888095,0.933238676394366
"ENSMUSG00000018008",75.9285091659216,0.30728742879244,0.296722288917327,1.03560615521558,0.300385919233073,0.933238676394366
"ENSMUSG00000039065",42.5157531472605,-0.362421246583277,0.35605121194319,-1.01789078207408,0.308729862754413,0.933238676394366
"ENSMUSG00000051786",39.9929298461694,0.376992520759229,0.36057554847651,1.04552991003434,0.295778124247604,0.933238676394366
"ENSMUSG00000022359",26.2083126140428,0.440825345446722,0.435329041815633,1.01262563050736,0.311239012635357,0.933238676394366
"ENSMUSG00000062683",300.370084776426,0.247270311388621,0.244147680395091,1.0127899269347,0.311160513123617,0.933238676394366
"ENSMUSG00000034429",26.517338893142,0.460882702320707,0.45331302891175,1.01669855690477,0.309296852465508,0.933238676394366
"ENSMUSG00000048175",87.7988597275812,-0.267871497356263,0.25948071588006,-1.03233682105333,0.301914357545144,0.933238676394366
"ENSMUSG00000023018",65.9094998337678,0.34767209344795,0.344048451055114,1.01053236072339,0.312240303420503,0.933238676394366
"ENSMUSG00000033228",284.043795205355,-0.247768737128862,0.243711615572623,-1.01664722277068,0.30932128101911,0.933238676394366
"ENSMUSG00000116138",40.7466031148154,-0.373697728862172,0.369481687789028,-1.01141069019786,0.311819906752023,0.933238676394366
"ENSMUSG00000022390",218.569178950848,0.232363936862977,0.223656606968103,1.03893169092079,0.298836506389698,0.933238676394366
"ENSMUSG00000063358",339.578399110756,-0.234472734586193,0.225637103810035,-1.03915858973087,0.298730985874251,0.933238676394366
"ENSMUSG00000051989",69.5555815047926,0.292206674923549,0.289072503635942,1.01084216329186,0.312091979357441,0.933238676394366
"ENSMUSG00000025612",76.3131846858646,-0.311550094841159,0.300306357532122,-1.03744089003455,0.299530430101959,0.933238676394366
"ENSMUSG00000068284",105.222865549101,-0.288897896150441,0.283731753668779,-1.01820784038043,0.308579194242823,0.933238676394366
"ENSMUSG00000022957",162.924999142748,0.366405183426923,0.355053584881064,1.03197150804621,0.302085465056083,0.933238676394366
"ENSMUSG00000022704",38.3854841059097,0.325292038300794,0.321075934353125,1.01313117395785,0.310997509776968,0.933238676394366
"ENSMUSG00000052459",221.168129204548,-0.225904302049087,0.218871629580802,-1.03213149407145,0.302010521895583,0.933238676394366
"ENSMUSG00000002489",23.4960701162575,1.00182633458674,0.960036202777346,1.04352974574135,0.296703011632942,0.933238676394366
"ENSMUSG00000021018",41.6400340608713,0.469534711599484,0.458866286037186,1.02324953017236,0.306189879827426,0.933238676394366
"ENSMUSG00000055202",9.76490916604966,0.656621774628904,0.649029573326203,1.01169777405333,0.311682580153776,0.933238676394366
"ENSMUSG00000002372",150.562427098688,0.282692504900464,0.269538053068834,1.04880369091436,0.294268478399142,0.933238676394366
"ENSMUSG00000041130",281.171335282707,-0.3130347348549,0.308626030689149,-1.01428493946511,0.310446808308266,0.933238676394366
"ENSMUSG00000024078",39.6156237882555,0.410303526101573,0.395063430276486,1.03857632637478,0.299001820581385,0.933238676394366
"ENSMUSG00000024143",241.039474750087,-0.345261250402992,0.330387265575922,-1.04501984905848,0.296013795807543,0.933238676394366
"ENSMUSG00000071042",71.574569961692,-0.44133788349352,0.42842381194968,-1.03014321609499,0.302942780957864,0.933238676394366
"ENSMUSG00000024299",147.979630072877,0.470522410411544,0.457365790816857,1.02876607708502,0.303589611057172,0.933238676394366
"ENSMUSG00000036315",49.7964861705176,0.357303657662619,0.344938936081524,1.03584611734923,0.300273938652642,0.933238676394366
"ENSMUSG00000005370",73.4353618453642,0.314829121792605,0.300114845922494,1.04902881703463,0.294164855662298,0.933238676394366
"ENSMUSG00000073421",581.356325793424,0.40709582228923,0.400096181790727,1.01749489452055,0.308918059795757,0.933238676394366
"ENSMUSG00000060586",625.138673259527,0.386528720643255,0.379703625839993,1.01797479491581,0.308689934478943,0.933238676394366
"ENSMUSG00000061607",68.892418248245,0.337025571449344,0.328870143404881,1.02479832300989,0.305458357865545,0.933238676394366
"ENSMUSG00000024068",69.327609201271,-0.303328772753135,0.299205951121631,-1.01377920999248,0.310688117728315,0.933238676394366
"ENSMUSG00000002658",123.814627110807,0.292420321274587,0.283234904650387,1.03243038366171,0.301870544503971,0.933238676394366
"ENSMUSG00000024515",191.622520038221,-0.266337758687904,0.257808162526619,-1.03308505082885,0.301564098563776,0.933238676394366
"ENSMUSG00000034320",46.4327461281028,-0.364875767427636,0.355504230494201,-1.02636125291788,0.304721334801078,0.933238676394366
"ENSMUSG00000043079",120.77086549951,0.612896670663561,0.597041966459562,1.02655542674499,0.304629851719023,0.933238676394366
"ENSMUSG00000024276",84.1500440557019,-0.322381235124468,0.313236737815571,-1.02919356577606,0.303388725225375,0.933238676394366
"ENSMUSG00000024571",125.271263705782,0.284326182257694,0.280114233590129,1.01503653924894,0.310088410193844,0.933238676394366
"ENSMUSG00000024273",31.5978500311351,0.411572503598109,0.39494001568744,1.04211395971542,0.297358847200033,0.933238676394366
"ENSMUSG00000024959",38.2455354702663,0.33784356389572,0.331341588532954,1.01962317918362,0.307907207601864,0.933238676394366
"ENSMUSG00000034371",42.293170218544,0.440611095880803,0.430563456194837,1.02333602525111,0.306148996100378,0.933238676394366
"ENSMUSG00000040565",92.7769262581455,-0.263874219061319,0.260757495772277,-1.01195257409499,0.311560729926759,0.933238676394366
"ENSMUSG00000025047",119.477925020765,0.257532983187532,0.24596581600614,1.04702753971756,0.295086876705437,0.933238676394366
"ENSMUSG00000037349",24.9511618959536,0.524254470976079,0.508538460762327,1.03090427062329,0.302585713734492,0.933238676394366
"ENSMUSG00000024851",145.900415342856,-0.374421264052837,0.366808583022605,-1.02075382469925,0.307371086344903,0.933238676394366
"ENSMUSG00000035735",28.540052864429,0.44117313569728,0.430942566822732,1.02373998222078,0.305958105214495,0.933238676394366
"ENSMUSG00000024883",12.9582122286283,0.602574947186233,0.590509730511386,1.0204318676754,0.307523686607401,0.933238676394366
"ENSMUSG00000024678",89.1507886043307,-0.410858963545273,0.401829298495395,-1.02247139540021,0.30655784438534,0.933238676394366
"ENSMUSG00000034108",115.034558288957,0.311774783506372,0.308371783962216,1.01103537911423,0.311999497003085,0.933238676394366
"ENSMUSG00000064339",1209.33197963379,-0.424613147576693,0.415812778486136,-1.02116425840157,0.307176622865951,0.933238676394366
"ENSMUSG00000040396",88.5221503080292,-0.317047655114129,0.313821172209887,-1.01028127860692,0.312360547986609,0.933366751416875
"ENSMUSG00000039901",54.5051258223678,0.322209066770341,0.319022517146683,1.00998847871981,0.31250080994526,0.933554562283835
"ENSMUSG00000036995",35.4771971935564,0.364470745456684,0.360971661789269,1.00969351347436,0.312642151136879,0.933650080927352
"ENSMUSG00000030316",26.6725409454246,0.41397995385094,0.410044085584982,1.00959864659514,0.312687618313895,0.933650080927352
"ENSMUSG00000062785",10.2580892741496,-0.736681077408557,0.73064547487939,-1.00826064450774,0.313329351060604,0.934178485486004
"ENSMUSG00000070003",78.2109503060663,0.305162042953478,0.302496601454752,1.00881147585099,0.313065056345541,0.934178485486004
"ENSMUSG00000001552",513.494904888847,-0.303330190650916,0.30079493915269,-1.0084285045,0.313248794503581,0.934178485486004
"ENSMUSG00000018372",69.9027837228718,-0.363784854496639,0.3607469107436,-1.00842126061947,0.313252270583934,0.934178485486004
"ENSMUSG00000020363",64.7279749175604,0.288670174825892,0.286101767346864,1.00897725135656,0.312985544244386,0.934178485486004
"ENSMUSG00000024442",104.244944690709,0.241893586119558,0.239886320674024,1.00836756943828,0.313278035861725,0.934178485486004
"ENSMUSG00000021494",89.0350940797618,0.33957278006527,0.336969729341266,1.00772488000359,0.313586557402564,0.934714256617629
"ENSMUSG00000027254",38.2487114439731,0.39583221029968,0.393038732874942,1.0071073845682,0.313883172904026,0.935367201685831
"ENSMUSG00000041779",54.729277892645,0.480352529225167,0.478904804573083,1.00302299045292,0.315849768721847,0.935504474246757
"ENSMUSG00000006010",184.949868313818,-0.342258816829883,0.342090699946363,-1.00049143950287,0.3170727383568,0.935504474246757
"ENSMUSG00000075284",48.1650053300729,-0.374387906014177,0.373663224442932,-1.00193939762824,0.316372863079445,0.935504474246757
"ENSMUSG00000005804",72.2119336472821,-0.313555043066307,0.312662962594992,-1.00285316963644,0.315931710593342,0.935504474246757
"ENSMUSG00000027248",857.58078391442,0.324103064059777,0.322251646953601,1.00574525258033,0.314538128912272,0.935504474246757
